year,month,day,hour,temp,feelslike,precip,windgust,windspeed,winddir,cloudcover,solarradiation,solarenergy
2020,1,13,14,-0.1,-1.5,0.04,14.4,14.2,286.9,31.5,131.8,119.8
2020,1,13,15,0.2,1.8,0.24,10.9,9.4,223.7,43.8,51.4,37.9
2020,1,13,16,6.9,6.3,0.28,12.2,4.2,94.3,60.4,21.3,12.5
2020,1,13,17,7.1,8.0,0.28,13.5,10.3,289.9,41.2,8.8,6.1
2020,1,13,18,-0.2,0.4,0.26,12.0,2.0,114.2,61.4,128.5,84.3
2020,1,13,19,-3.5,-2.9,0.22,15.2,11.0,347.0,79.9,123.3,22.7
2020,1,13,20,4.7,3.7,0.07,21.6,14.0,6.2,24.2,98.3,73.0
2020,1,13,21,-2.2,-2.3,0.2,23.2,15.0,303.9,72.9,64.4,42.7
2020,1,13,22,7.8,9.2,0.21,16.9,10.3,212.4,85.9,119.4,69.6
2020,1,13,23,-1.5,-2.3,0.06,11.8,7.1,283.6,86.0,124.3,94.9
2020,1,14,0,-2.3,-1.0,0.01,15.7,14.7,92.1,84.7,9.6,1.4
2020,1,14,1,-0.7,-1.9,0.18,17.3,12.2,90.9,70.6,49.9,5.6
2020,1,14,2,1.5,3.0,0.2,11.5,7.6,113.6,88.2,67.0,28.8
2020,1,14,3,2.1,0.2,0.21,18.2,13.9,90.0,65.8,16.0,12.3
2020,1,14,4,-6.5,-7.8,0.26,18.5,8.7,111.3,20.1,84.4,60.1
2020,1,14,5,12.4,11.5,0.27,7.0,3.9,176.5,49.9,87.0,29.4
2020,1,14,6,-4.6,-5.7,0.29,14.2,9.9,187.4,7.8,69.0,32.5
2020,1,14,7,1.3,-0.2,0.05,6.9,2.5,158.7,0.5,113.9,85.8
2020,1,14,8,12.2,11.4,0.06,18.3,8.4,303.2,96.5,149.1,101.0
2020,1,14,9,0.7,1.7,0.02,6.4,5.2,50.2,87.2,17.9,4.0
2020,1,14,10,1.7,2.1,0.17,15.1,6.0,62.8,18.8,131.8,94.2
2020,1,14,11,6.1,5.1,0.01,18.3,12.0,271.7,29.2,24.6,7.2
2020,1,14,12,-4.7,-6.2,0.11,13.7,3.7,234.3,53.6,120.6,97.0
2020,1,14,13,5.0,6.0,0.01,7.2,0.4,96.8,79.1,68.4,39.0
2020,1,14,14,12.1,13.7,0.04,16.9,11.2,32.0,76.2,22.0,8.5
2020,1,14,15,-3.1,-2.5,0.0,4.5,0.3,243.4,18.5,106.4,74.4
2020,1,14,16,-3.0,-2.0,0.2,8.2,4.3,69.5,21.5,77.4,29.1
2020,1,14,17,-11.6,-10.3,0.26,17.1,14.4,283.4,80.6,106.0,18.9
2020,1,14,18,-4.1,-5.9,0.06,1.1,0.6,90.7,27.1,26.7,22.1
2020,1,14,19,-2.8,-3.0,0.09,17.2,13.8,318.2,93.5,137.7,83.1
2020,1,14,20,0.5,-1.1,0.09,11.9,11.1,185.2,24.8,78.9,50.6
2020,1,14,21,9.7,8.2,0.06,7.4,3.5,221.4,85.4,125.5,83.3
2020,1,14,22,1.4,2.9,0.03,6.9,4.3,149.5,26.4,114.0,73.0
2020,1,14,23,2.3,4.0,0.18,5.8,5.3,163.9,98.3,99.3,24.0
2020,1,15,0,-8.5,-9.9,0.07,11.4,7.2,3.1,27.9,46.6,22.6
2020,1,15,1,1.0,1.3,0.09,9.5,3.2,31.4,47.4,49.1,35.4
2020,1,15,2,-2.3,-1.5,0.25,5.9,3.2,244.6,29.3,66.2,30.6
2020,1,15,3,-3.8,-4.6,0.19,13.7,12.7,79.4,12.9,70.4,69.1
2020,1,15,4,2.2,0.3,0.13,12.6,2.7,300.9,61.7,55.7,26.9
2020,1,15,5,2.4,2.8,0.21,10.3,2.0,263.1,5.2,142.8,67.8
2020,1,15,6,-6.7,-7.0,0.11,6.3,2.2,4.3,27.3,106.8,89.9
2020,1,15,7,-3.3,-4.6,0.07,4.1,2.9,134.4,72.1,141.5,124.7
2020,1,15,8,-6.4,-8.2,0.28,11.9,5.2,213.6,24.4,125.4,40.7
2020,1,15,9,10.3,12.2,0.24,12.6,9.3,142.8,13.1,27.5,8.1
2020,1,15,10,2.9,1.7,0.02,14.0,10.1,318.0,57.9,129.6,117.2
2020,1,15,11,10.7,11.4,0.3,14.6,10.0,183.0,6.2,148.8,126.5
2020,1,15,12,-7.0,-8.4,0.11,11.5,9.3,253.4,74.2,106.4,57.4
2020,1,15,13,-1.1,0.8,0.21,18.5,10.8,277.0,71.6,76.4,38.7
2020,1,15,14,-1.0,-2.5,0.0,21.4,12.8,109.4,2.0,11.8,10.7
2020,1,15,15,0.2,2.0,0.29,15.3,12.0,329.5,38.3,105.8,70.2
2020,1,15,16,-8.4,-10.0,0.03,22.3,12.3,112.9,15.6,54.5,23.3
2020,1,15,17,-11.4,-10.4,0.22,16.6,14.5,196.9,64.1,41.0,22.5
2020,1,15,18,2.2,0.7,0.21,16.5,14.7,2.8,19.8,97.0,55.0
2020,1,15,19,-2.2,-0.5,0.05,6.7,3.8,233.0,96.8,128.8,60.6
2020,1,15,20,12.3,11.4,0.11,6.2,0.9,185.9,54.4,61.6,18.9
2020,1,15,21,6.4,5.8,0.02,9.7,2.4,137.2,27.2,68.1,27.2
2020,1,15,22,1.7,0.9,0.27,20.8,11.5,191.5,72.2,9.3,3.0
2020,1,15,23,-7.6,-7.7,0.23,17.2,13.5,46.5,63.0,58.5,40.0
2020,1,16,0,-1.0,0.1,0.05,16.8,13.6,138.8,30.9,66.3,36.3
2020,1,16,1,-0.5,-1.6,0.19,10.9,7.9,88.5,46.1,86.5,37.1
2020,1,16,2,1.0,2.1,0.22,8.3,0.6,326.1,24.7,121.9,25.1
2020,1,16,3,-0.5,-1.0,0.06,16.8,7.5,332.1,59.0,53.3,21.6
2020,1,16,4,-0.6,1.1,0.06,15.7,6.6,19.1,66.5,88.0,54.9
2020,1,16,5,-6.2,-6.8,0.11,18.4,14.8,320.3,15.9,142.5,121.7
2020,1,16,6,-4.9,-6.8,0.02,14.4,4.9,236.3,7.9,39.9,11.9
2020,1,16,7,-3.7,-3.5,0.2,13.1,6.8,282.4,44.3,3.6,3.4
2020,1,16,8,-3.4,-4.9,0.08,17.1,14.5,77.4,82.1,19.5,16.8
2020,1,16,9,-0.1,-1.2,0.09,12.8,8.1,305.9,54.8,23.4,2.8
2020,1,16,10,0.9,-0.0,0.26,16.5,7.9,219.3,38.1,142.1,53.7
2020,1,16,11,1.3,2.9,0.26,11.2,6.7,5.9,57.4,127.7,19.4
2020,1,16,12,0.7,1.3,0.03,4.5,1.4,179.0,59.3,133.2,76.4
2020,1,16,13,1.7,0.6,0.26,9.6,6.4,306.9,42.6,41.3,25.4
2020,1,16,14,-0.5,0.2,0.01,12.7,8.2,218.2,72.1,76.2,29.5
2020,1,16,15,8.7,9.6,0.02,17.9,10.1,212.1,66.6,65.9,49.1
2020,1,16,16,0.1,1.1,0.28,3.8,1.7,14.2,75.2,90.6,40.9
2020,1,16,17,-4.5,-4.8,0.03,21.5,12.1,76.5,1.8,29.7,5.6
2020,1,16,18,-1.2,-2.7,0.19,13.1,11.7,175.0,56.0,5.5,1.7
2020,1,16,19,-3.8,-2.8,0.29,11.3,4.4,230.7,98.0,42.5,14.4
2020,1,16,20,-1.6,-1.6,0.07,8.6,4.4,254.7,58.6,2.6,1.5
2020,1,16,21,0.9,0.9,0.21,3.0,0.1,6.0,84.7,142.5,107.2
2020,1,16,22,-1.0,-0.0,0.2,20.2,14.0,67.5,63.3,84.0,64.7
2020,1,16,23,5.7,7.4,0.15,16.3,9.7,76.7,76.2,80.4,51.6
2020,1,17,0,0.3,-0.3,0.04,15.8,8.6,311.3,30.5,148.3,76.8
2020,1,17,1,4.4,5.2,0.01,12.6,8.4,304.7,13.5,18.8,9.8
2020,1,17,2,8.0,9.6,0.05,20.3,13.5,146.1,87.6,8.7,5.9
2020,1,17,3,12.8,11.1,0.05,8.8,1.2,343.2,82.5,67.9,56.0
2020,1,17,4,6.1,7.4,0.04,15.4,11.7,316.8,87.4,76.3,63.2
2020,1,17,5,-3.9,-5.3,0.05,10.9,2.1,63.3,22.5,13.8,12.2
2020,1,17,6,2.0,1.7,0.13,12.9,4.1,346.2,80.5,40.7,9.2
2020,1,17,7,2.5,4.2,0.21,11.6,9.6,121.1,58.8,131.8,125.8
2020,1,17,8,5.1,4.5,0.23,18.8,12.7,161.0,94.2,90.3,86.2
2020,1,17,9,-1.4,-0.3,0.01,9.5,5.4,81.2,13.9,99.1,19.4
2020,1,17,10,-8.3,-8.0,0.21,16.7,7.9,116.4,22.9,144.0,72.3
2020,1,17,11,-1.3,-1.1,0.09,15.1,10.5,343.3,95.8,139.7,104.9
2020,1,17,12,-1.9,-2.2,0.09,20.1,10.7,219.9,39.0,104.1,66.5
2020,1,17,13,3.2,3.9,0.11,11.5,11.3,5.6,99.3,15.2,4.5
2020,1,17,14,6.0,7.8,0.29,11.2,8.8,192.6,76.0,61.6,48.5
2020,1,17,15,3.2,1.8,0.11,7.9,1.4,181.1,31.9,27.7,21.1
2020,1,17,16,7.9,8.7,0.28,7.6,1.8,274.9,74.5,101.9,16.2
2020,1,17,17,-0.7,0.7,0.15,7.3,5.9,156.6,80.6,113.7,86.5
2020,1,17,18,-1.9,0.0,0.16,10.4,9.3,109.6,15.3,20.4,14.2
2020,1,17,19,-0.1,0.3,0.07,13.3,3.8,253.3,63.3,90.6,23.7
2020,1,17,20,1.3,2.9,0.17,20.8,13.8,352.6,91.1,135.5,120.7
2020,1,17,21,3.4,3.6,0.12,7.3,3.0,26.0,22.1,125.0,106.6
2020,1,17,22,-2.7,-2.6,0.03,14.6,10.7,259.5,17.4,98.9,89.7
2020,1,17,23,0.8,-0.4,0.23,19.0,14.9,319.3,63.5,53.3,34.4
2020,1,18,0,-0.1,-1.4,0.2,8.4,4.5,252.2,18.2,145.5,79.0
2020,1,18,1,6.3,4.5,0.05,10.1,5.5,266.8,19.3,28.7,28.0
2020,1,18,2,2.3,2.0,0.0,18.4,8.5,164.4,78.5,90.9,41.2
2020,1,18,3,1.6,1.9,0.16,16.6,7.2,151.0,18.8,59.6,51.3
2020,1,18,4,-0.6,0.5,0.0,9.1,8.3,156.1,40.7,10.4,9.2
2020,1,18,5,-6.5,-5.0,0.07,11.0,7.9,346.5,2.7,125.7,81.9
2020,1,18,6,7.4,8.5,0.23,12.3,10.8,309.3,92.5,100.4,21.0
2020,1,18,7,-3.1,-3.9,0.06,7.1,5.6,36.1,18.7,5.1,2.7
2020,1,18,8,1.0,1.6,0.19,15.1,10.6,165.9,54.1,106.1,15.4
2020,1,18,9,4.5,5.3,0.09,11.3,5.2,39.4,15.2,103.3,75.7
2020,1,18,10,3.3,3.3,0.19,9.5,0.9,216.7,79.0,63.6,50.0
2020,1,18,11,-2.3,-1.8,0.04,9.0,2.2,149.0,5.2,139.5,59.7
2020,1,18,12,-3.1,-1.9,0.24,8.8,3.4,323.6,15.2,140.8,91.6
2020,1,18,13,9.8,11.1,0.05,15.0,7.6,328.5,5.2,57.2,25.0
2020,1,18,14,3.7,4.1,0.28,21.6,13.2,336.8,58.8,124.5,34.5
2020,1,18,15,3.5,2.8,0.06,9.9,0.6,122.7,4.5,114.9,70.0
2020,1,18,16,12.1,13.5,0.26,18.0,8.5,307.2,7.0,11.1,5.8
2020,1,18,17,0.5,-0.9,0.25,12.0,2.7,292.8,48.9,98.5,83.8
2020,1,18,18,4.7,6.1,0.03,6.6,2.4,331.0,20.8,40.9,5.7
2020,1,18,19,-6.7,-5.4,0.12,6.7,3.9,95.0,63.0,90.5,58.8
2020,1,18,20,-11.8,-12.4,0.17,22.9,13.9,260.4,93.5,88.4,15.8
2020,1,18,21,0.9,-0.5,0.15,13.2,6.1,283.4,77.8,122.5,39.3
2020,1,18,22,11.4,12.8,0.04,14.6,5.2,202.4,13.7,27.8,5.4
2020,1,18,23,-6.7,-7.7,0.07,12.1,5.2,328.8,54.0,129.6,73.6
2020,1,19,0,-3.4,-2.8,0.21,16.5,7.9,138.1,36.2,121.4,17.8
2020,1,19,1,2.7,4.3,0.12,8.1,2.3,190.6,4.5,134.9,68.5
2020,1,19,2,6.1,5.3,0.24,8.8,0.7,3.5,26.2,147.0,23.7
2020,1,19,3,6.4,4.5,0.01,20.8,14.5,154.2,40.0,64.0,56.6
2020,1,19,4,4.1,3.1,0.13,5.4,0.3,309.3,8.9,113.6,79.0
2020,1,19,5,2.8,1.2,0.24,13.1,11.0,4.2,57.3,150.0,89.7
2020,1,19,6,3.6,4.4,0.1,12.0,4.4,235.9,9.9,147.3,70.0
2020,1,19,7,7.6,7.7,0.13,18.1,9.4,60.9,59.0,52.9,14.7
2020,1,19,8,2.0,3.0,0.03,15.1,14.9,85.4,80.3,54.1,7.4
2020,1,19,9,1.3,1.1,0.03,13.8,8.3,241.7,65.6,64.1,39.7
2020,1,19,10,-3.3,-5.1,0.09,19.7,9.8,257.4,1.4,53.3,8.8
2020,1,19,11,-2.3,-2.4,0.26,9.9,8.5,196.5,83.9,26.8,13.8
2020,1,19,12,-1.0,-0.5,0.0,3.1,1.3,294.8,74.9,81.7,9.8
2020,1,19,13,4.9,5.2,0.24,19.5,9.9,218.8,50.9,26.6,14.3
2020,1,19,14,2.1,0.2,0.26,13.5,8.8,284.6,24.1,38.6,9.2
2020,1,19,15,-3.8,-4.6,0.03,5.2,0.1,79.1,96.2,52.1,25.8
2020,1,19,16,-1.5,-0.7,0.08,11.6,6.9,303.4,48.1,132.3,89.2
2020,1,19,17,-2.9,-0.9,0.27,3.0,0.5,299.0,97.1,99.8,68.3
2020,1,19,18,-7.5,-9.4,0.28,15.1,9.6,259.9,78.9,13.9,8.8
2020,1,19,19,-4.9,-4.6,0.07,4.8,2.3,168.9,2.6,105.8,50.9
2020,1,19,20,10.2,8.4,0.18,8.9,1.3,45.8,21.7,32.7,20.2
2020,1,19,21,-0.7,-0.0,0.11,13.7,5.8,95.7,21.5,2.2,1.4
2020,1,19,22,-6.1,-4.9,0.08,19.1,13.8,120.1,62.3,56.1,50.2
2020,1,19,23,1.3,1.0,0.04,11.9,8.9,227.8,72.0,119.4,45.1
2020,1,20,0,6.0,6.4,0.26,10.6,7.4,163.5,87.7,38.0,19.8
2020,1,20,1,4.5,4.9,0.02,12.3,3.2,325.3,82.7,32.4,29.3
2020,1,20,2,-2.9,-2.0,0.22,9.0,4.9,257.2,26.0,68.5,38.5
2020,1,20,3,2.4,3.7,0.18,16.6,7.7,6.9,36.8,76.3,12.0
2020,1,20,4,2.5,1.3,0.26,7.2,6.1,20.0,58.2,127.6,121.0
2020,1,20,5,-1.8,0.1,0.02,4.6,2.3,19.2,62.0,27.6,13.9
2020,1,20,6,-3.9,-2.7,0.3,11.4,3.8,332.1,89.1,102.7,40.5
2020,1,20,7,-2.2,-0.9,0.08,9.3,9.3,117.1,11.6,103.4,15.9
2020,1,20,8,1.6,1.5,0.2,17.5,10.8,247.7,26.0,84.2,16.9
2020,1,20,9,2.7,2.0,0.13,19.1,14.3,311.2,97.9,67.6,62.4
2020,1,20,10,-3.5,-1.8,0.06,7.3,4.2,162.9,70.3,110.5,21.2
2020,1,20,11,3.5,1.7,0.26,15.5,6.1,281.3,58.2,93.6,75.5
2020,1,20,12,3.2,3.6,0.16,16.4,11.5,250.7,23.1,114.9,114.2
2020,1,20,13,8.5,9.5,0.03,16.5,10.5,314.0,95.2,14.1,3.8
2020,1,20,14,-6.6,-5.6,0.08,11.4,8.5,129.9,61.9,90.7,69.8
2020,1,20,15,-5.1,-3.5,0.13,7.4,2.5,237.6,50.8,81.8,32.4
2020,1,20,16,5.9,4.4,0.02,9.0,4.6,53.5,15.0,48.0,36.0
2020,1,20,17,-1.5,-2.7,0.21,6.9,4.0,283.8,50.8,19.7,10.8
2020,1,20,18,-8.6,-10.5,0.26,9.1,6.9,33.2,55.1,76.7,34.6
2020,1,20,19,6.1,4.8,0.25,18.1,9.0,114.7,18.3,58.6,35.5
2020,1,20,20,-3.6,-5.2,0.16,8.4,5.4,5.6,6.3,81.6,32.1
2020,1,20,21,-4.1,-6.0,0.09,18.5,8.8,140.6,70.0,113.2,21.9
2020,1,20,22,-0.3,0.2,0.12,14.0,12.7,300.0,42.4,76.1,57.8
2020,1,20,23,7.6,8.4,0.23,12.3,8.8,20.3,87.6,77.4,40.4
2020,1,21,0,-3.7,-5.5,0.17,11.6,2.2,178.1,51.2,84.6,17.2
2020,1,21,1,-7.5,-7.5,0.18,5.8,4.1,222.0,97.2,50.0,5.1
2020,1,21,2,-1.3,-2.1,0.07,11.7,8.9,171.8,65.3,49.9,43.2
2020,1,21,3,1.9,-0.1,0.28,7.8,1.9,108.8,61.6,107.0,46.8
2020,1,21,4,-1.1,-0.8,0.1,3.9,2.1,80.3,8.0,90.2,58.1
2020,1,21,5,5.8,6.8,0.24,7.3,6.0,152.7,24.3,149.4,17.1
2020,1,21,6,-0.7,1.0,0.03,13.0,4.5,107.5,45.5,125.1,46.9
2020,1,21,7,0.7,-0.0,0.26,6.0,6.0,278.1,12.7,57.6,46.3
2020,1,21,8,2.8,3.0,0.05,12.4,11.9,89.3,83.9,35.3,4.6
2020,1,21,9,-1.8,-0.6,0.17,15.9,13.8,131.7,99.4,141.5,133.0
2020,1,21,10,4.2,3.6,0.19,19.5,12.6,10.4,98.4,40.7,28.4
2020,1,21,11,0.6,-1.3,0.05,9.1,0.9,53.6,76.9,17.8,5.9
2020,1,21,12,3.5,2.7,0.13,7.1,2.9,303.7,41.6,113.7,37.5
2020,1,21,13,1.8,3.6,0.18,6.5,0.9,174.9,46.4,126.6,31.7
2020,1,21,14,-5.1,-5.2,0.13,10.5,7.4,340.8,25.7,86.8,83.9
2020,1,21,15,4.3,4.5,0.19,10.9,5.2,345.9,64.4,109.2,75.8
2020,1,21,16,-2.2,-0.9,0.23,10.0,4.1,332.5,74.4,101.5,74.6
2020,1,21,17,-1.0,-1.9,0.14,13.7,11.9,142.0,8.8,58.4,19.4
2020,1,21,18,9.2,10.5,0.14,3.2,2.7,258.4,88.8,122.8,87.7
2020,1,21,19,-8.8,-8.8,0.02,11.4,4.8,189.2,78.0,120.7,112.8
2020,1,21,20,0.3,-0.5,0.18,4.4,0.7,346.8,38.3,79.8,62.5
2020,1,21,21,-5.8,-7.4,0.1,9.7,7.2,298.9,26.7,113.4,99.2
2020,1,21,22,14.5,14.4,0.06,17.9,11.8,131.2,27.3,46.0,37.3
2020,1,21,23,-1.3,0.1,0.26,9.3,2.5,165.4,40.7,48.9,38.5
2020,1,22,0,8.1,10.1,0.11,9.6,4.4,0.9,22.4,114.0,41.3
2020,1,22,1,-11.0,-10.3,0.15,12.4,10.8,150.3,21.4,38.9,4.8
2020,1,22,2,3.5,3.7,0.06,19.2,10.4,269.6,38.7,48.3,8.1
2020,1,22,3,-1.1,-0.8,0.17,5.1,1.8,191.8,67.9,56.1,22.1
2020,1,22,4,7.4,9.0,0.04,15.7,6.1,319.4,13.1,126.1,112.6
2020,1,22,5,-9.5,-8.0,0.22,8.6,8.1,257.8,8.4,61.7,31.7
2020,1,22,6,-0.6,-2.2,0.07,13.7,7.9,287.3,80.6,68.0,52.9
2020,1,22,7,-8.9,-8.3,0.25,21.1,14.2,21.2,20.9,134.0,35.1
2020,1,22,8,-6.7,-6.8,0.03,12.8,3.3,235.2,62.7,107.9,66.7
2020,1,22,9,5.2,5.1,0.13,0.9,0.4,196.2,4.4,104.0,62.6
2020,1,22,10,0.9,0.6,0.05,10.8,0.9,122.7,75.3,82.2,37.3
2020,1,22,11,-0.8,1.1,0.08,5.8,1.9,215.5,67.1,59.4,29.2
2020,1,22,12,-6.0,-7.8,0.07,2.3,1.4,258.3,23.0,96.3,45.0
2020,1,22,13,7.2,7.2,0.26,20.2,14.3,108.2,44.9,5.5,1.5
2020,1,22,14,14.9,15.8,0.13,11.8,3.0,154.7,42.4,140.7,105.9
2020,1,22,15,0.5,-0.2,0.14,3.4,3.0,189.0,36.3,36.0,17.8
2020,1,22,16,1.7,1.2,0.16,6.3,6.1,267.0,37.1,93.3,49.7
2020,1,22,17,1.5,3.2,0.14,15.2,7.6,85.8,99.7,35.4,10.9
2020,1,22,18,6.1,4.8,0.1,23.2,13.4,169.7,71.5,45.6,8.6
2020,1,22,19,9.4,7.8,0.2,9.6,2.3,95.6,98.1,35.6,24.0
2020,1,22,20,2.4,4.1,0.2,19.5,13.6,347.5,11.7,44.6,33.0
2020,1,22,21,-7.0,-7.0,0.06,6.8,1.5,60.7,96.7,79.7,25.8
2020,1,22,22,0.9,1.1,0.06,8.7,3.5,9.6,64.4,14.9,5.3
2020,1,22,23,-4.6,-5.9,0.01,11.0,7.6,274.9,7.0,71.5,32.8
2020,1,23,0,5.6,4.2,0.03,22.5,13.3,138.0,33.7,126.8,120.7
2020,1,23,1,3.8,1.9,0.21,9.5,1.2,136.2,61.8,118.4,106.8
2020,1,23,2,-4.6,-3.5,0.1,17.4,11.1,197.5,79.2,65.8,33.3
2020,1,23,3,-4.6,-4.0,0.05,10.1,6.5,164.3,62.1,11.2,6.7
2020,1,23,4,-8.5,-7.3,0.04,6.8,3.4,234.2,67.6,119.0,45.2
2020,1,23,5,9.1,10.8,0.14,4.0,3.1,213.8,87.5,113.3,47.6
2020,1,23,6,-4.7,-3.6,0.13,13.7,8.2,19.3,35.6,98.9,43.7
2020,1,23,7,-1.1,0.7,0.18,14.5,6.2,175.4,20.3,38.7,14.0
2020,1,23,8,1.2,0.3,0.29,18.5,13.5,239.6,100.0,143.3,110.4
2020,1,23,9,-7.8,-7.4,0.13,8.0,1.5,170.0,98.6,32.9,13.7
2020,1,23,10,0.2,-1.1,0.29,15.5,10.4,359.6,70.8,51.8,38.8
2020,1,23,11,4.5,3.5,0.25,7.6,2.0,222.5,79.6,74.4,59.7
2020,1,23,12,-0.2,-1.3,0.06,12.2,5.1,4.0,11.9,39.0,37.8
2020,1,23,13,7.1,6.2,0.03,14.5,12.3,172.0,42.7,122.3,80.7
2020,1,23,14,-0.4,1.3,0.15,11.6,1.7,259.1,15.0,44.4,27.6
2020,1,23,15,1.2,1.5,0.07,12.1,9.8,99.0,87.8,90.6,24.5
2020,1,23,16,8.7,9.1,0.12,11.8,11.5,182.8,32.7,131.5,84.1
2020,1,23,17,8.5,7.8,0.12,18.8,13.9,309.1,14.7,19.1,3.9
2020,1,23,18,5.0,5.2,0.07,17.3,12.6,148.6,0.7,49.3,37.3
2020,1,23,19,-2.5,-2.3,0.13,18.4,10.5,74.8,8.8,65.4,57.7
2020,1,23,20,-6.2,-5.0,0.14,7.3,5.7,111.0,77.1,134.5,101.0
2020,1,23,21,-0.5,-2.3,0.24,21.2,14.3,318.2,16.7,144.1,52.9
2020,1,23,22,0.1,2.0,0.29,1.8,1.4,204.9,30.4,131.9,97.0
2020,1,23,23,2.5,0.8,0.03,21.9,12.5,143.9,85.1,22.8,12.3
2020,1,24,0,-2.2,-2.8,0.2,21.9,12.6,206.0,79.5,103.9,84.9
2020,1,24,1,-0.9,-0.3,0.05,10.5,0.8,285.3,93.7,144.4,44.1
2020,1,24,2,-11.8,-12.7,0.14,16.0,14.2,268.8,36.2,40.1,20.2
2020,1,24,3,1.2,1.9,0.03,16.7,9.5,101.8,52.9,11.3,4.5
2020,1,24,4,-6.6,-8.5,0.08,7.0,6.8,31.2,80.4,102.6,80.1
2020,1,24,5,3.6,4.8,0.03,19.8,13.8,303.8,68.2,55.1,46.4
2020,1,24,6,1.3,-0.3,0.15,13.4,11.4,199.5,99.5,126.9,17.8
2020,1,24,7,4.3,2.6,0.02,13.0,12.5,223.5,47.9,34.7,9.8
2020,1,24,8,5.4,4.1,0.0,9.3,6.8,276.9,49.6,136.3,40.7
2020,1,24,9,0.9,0.8,0.3,20.0,12.7,43.1,27.6,56.7,30.5
2020,1,24,10,-8.8,-9.8,0.27,11.9,8.6,325.6,43.7,32.3,22.2
2020,1,24,11,4.5,2.9,0.19,9.4,2.9,103.2,84.8,56.7,30.7
2020,1,24,12,-3.4,-2.7,0.06,10.1,8.2,276.1,5.3,3.7,1.1
2020,1,24,13,1.5,1.3,0.22,11.8,4.4,263.7,33.8,41.7,5.3
2020,1,24,14,2.7,4.1,0.17,13.8,7.4,172.5,81.5,82.8,44.8
2020,1,24,15,-9.9,-9.8,0.0,7.9,5.1,37.1,89.6,124.3,17.5
2020,1,24,16,-2.5,-1.0,0.13,12.1,6.4,290.2,1.1,67.2,28.2
2020,1,24,17,-4.1,-2.6,0.09,20.3,14.9,165.3,50.7,74.3,13.0
2020,1,24,18,-8.1,-7.0,0.29,9.8,3.5,359.4,38.2,99.8,80.1
2020,1,24,19,-8.0,-6.4,0.1,21.8,14.7,286.4,18.9,74.7,63.7
2020,1,24,20,1.1,1.7,0.09,13.9,9.5,50.5,27.7,137.2,69.3
2020,1,24,21,6.3,4.6,0.21,11.1,4.1,286.1,63.3,118.3,23.0
2020,1,24,22,-3.7,-3.9,0.18,13.8,10.1,334.5,56.2,11.4,7.6
2020,1,24,23,-7.2,-8.6,0.19,6.9,1.3,22.2,69.8,64.1,61.0
2020,1,25,0,1.2,1.4,0.06,14.2,11.3,242.9,20.5,7.3,1.5
2020,1,25,1,1.8,-0.1,0.17,12.1,4.3,280.1,56.5,0.7,0.3
2020,1,25,2,-6.9,-8.8,0.05,8.0,4.0,56.6,17.7,109.3,33.5
2020,1,25,3,9.4,10.3,0.2,20.8,14.7,343.7,45.6,23.5,17.4
2020,1,25,4,10.4,11.6,0.13,16.1,7.6,2.4,68.6,103.8,11.1
2020,1,25,5,-8.8,-7.2,0.26,11.1,3.1,73.8,63.5,38.6,23.9
2020,1,25,6,-5.4,-6.5,0.05,13.9,7.8,307.2,97.9,89.0,87.4
2020,1,25,7,7.4,8.9,0.11,17.1,10.6,273.3,72.2,71.6,26.4
2020,1,25,8,-8.6,-7.9,0.14,21.0,12.8,341.3,77.6,0.4,0.3
2020,1,25,9,-3.4,-5.4,0.18,15.7,5.7,36.3,42.6,38.6,20.0
2020,1,25,10,4.0,3.3,0.29,4.4,3.6,185.9,4.1,106.2,31.9
2020,1,25,11,0.6,1.1,0.1,9.4,7.2,137.7,44.9,123.9,106.9
2020,1,25,12,-3.0,-1.0,0.06,8.9,6.2,255.5,39.4,110.7,109.3
2020,1,25,13,6.3,7.0,0.22,22.2,13.0,240.1,96.3,97.9,18.4
2020,1,25,14,6.0,7.8,0.17,13.3,4.0,97.6,23.4,32.1,6.0
2020,1,25,15,0.3,-1.3,0.28,14.4,5.9,271.4,96.8,57.0,18.5
2020,1,25,16,-10.4,-9.6,0.23,6.5,1.3,354.9,9.0,3.7,2.5
2020,1,25,17,-3.5,-1.6,0.03,21.5,13.1,200.1,47.8,8.7,1.8
2020,1,25,18,8.5,9.4,0.08,13.5,4.1,341.2,49.8,55.0,23.9
2020,1,25,19,1.5,3.0,0.28,4.9,4.2,302.9,36.7,88.7,52.7
2020,1,25,20,-4.5,-5.1,0.08,17.5,13.2,9.2,40.0,83.4,19.8
2020,1,25,21,0.5,1.4,0.0,13.6,4.7,243.6,31.3,4.6,3.6
2020,1,25,22,2.2,0.2,0.28,9.7,4.9,252.7,31.2,24.7,13.7
2020,1,25,23,8.4,7.5,0.04,11.4,5.3,222.3,14.7,142.9,56.4
2020,1,26,0,-6.1,-6.0,0.22,9.0,5.8,102.7,79.1,140.0,68.5
2020,1,26,1,4.6,5.3,0.19,13.9,11.7,84.0,14.7,141.5,59.6
2020,1,26,2,2.6,1.6,0.15,14.9,11.7,267.0,26.0,73.6,64.7
2020,1,26,3,0.1,1.9,0.13,14.1,11.8,189.4,93.5,57.4,22.5
2020,1,26,4,-10.0,-10.7,0.16,16.3,13.3,343.7,79.0,20.2,5.9
