year,month,day,hour,solarenergy
2020,2,14,18,2.4
2020,2,14,19,4.2
2020,2,14,20,45.5
2020,2,14,21,76.6
2020,2,14,22,83.5
2020,2,14,23,2.1
2020,2,15,0,60.5
2020,2,15,1,13.8
2020,2,15,2,37.4
2020,2,15,3,3.0
2020,2,15,4,11.6
2020,2,15,5,14.7
2020,2,15,6,81.0
2020,2,15,7,80.0
2020,2,15,8,39.2
2020,2,15,9,75.7
2020,2,15,10,119.6
2020,2,15,11,17.7
2020,2,15,12,13.0
2020,2,15,13,62.8
2020,2,15,14,13.9
2020,2,15,15,27.9
2020,2,15,16,71.1
2020,2,15,17,66.7
2020,2,15,18,56.5
2020,2,15,19,46.6
2020,2,15,20,38.4
2020,2,15,21,35.5
2020,2,15,22,6.3
2020,2,15,23,64.5
2020,2,16,0,24.8
2020,2,16,1,11.7
2020,2,16,2,0.9
2020,2,16,3,13.1
2020,2,16,4,81.0
2020,2,16,5,33.7
2020,2,16,6,57.8
2020,2,16,7,26.6
2020,2,16,8,48.8
2020,2,16,9,49.2
2020,2,16,10,52.3
2020,2,16,11,1.7
2020,2,16,12,21.7
2020,2,16,13,75.6
2020,2,16,14,22.5
2020,2,16,15,28.6
2020,2,16,16,41.1
2020,2,16,17,11.9
2020,2,16,18,26.1
2020,2,16,19,17.3
2020,2,16,20,57.0
2020,2,16,21,23.8
2020,2,16,22,19.0
2020,2,16,23,38.5
2020,2,17,0,22.6
2020,2,17,1,26.3
2020,2,17,2,35.6
2020,2,17,3,65.8
2020,2,17,4,5.8
2020,2,17,5,8.5
2020,2,17,6,12.8
2020,2,17,7,68.6
2020,2,17,8,30.6
2020,2,17,9,93.1
2020,2,17,10,127.3
2020,2,17,11,121.7
2020,2,17,12,31.0
2020,2,17,13,44.7
2020,2,17,14,19.3
2020,2,17,15,57.1
2020,2,17,16,8.4
2020,2,17,17,55.6
2020,2,17,18,17.2
2020,2,17,19,33.1
2020,2,17,20,11.3
2020,2,17,21,34.3
2020,2,17,22,125.8
2020,2,17,23,64.1
2020,2,18,0,62.0
2020,2,18,1,13.7
2020,2,18,2,16.5
2020,2,18,3,116.7
2020,2,18,4,10.3
2020,2,18,5,31.7
2020,2,18,6,74.9
2020,2,18,7,78.8
2020,2,18,8,103.0
2020,2,18,9,24.9
2020,2,18,10,13.9
2020,2,18,11,26.0
2020,2,18,12,44.8
2020,2,18,13,8.1
2020,2,18,14,75.2
2020,2,18,15,69.5
2020,2,18,16,44.6
2020,2,18,17,42.9
2020,2,18,18,9.0
2020,2,18,19,46.0
2020,2,18,20,64.9
2020,2,18,21,29.4
2020,2,18,22,26.9
2020,2,18,23,20.3
2020,2,19,0,9.1
2020,2,19,1,67.3
2020,2,19,2,24.3
2020,2,19,3,116.0
2020,2,19,4,73.7
2020,2,19,5,34.8
2020,2,19,6,28.0
2020,2,19,7,11.1
2020,2,19,8,13.5
2020,2,19,9,17.3
2020,2,19,10,82.0
2020,2,19,11,64.9
2020,2,19,12,33.6
2020,2,19,13,62.0
2020,2,19,14,27.8
2020,2,19,15,97.6
2020,2,19,16,21.1
2020,2,19,17,80.6
2020,2,19,18,110.4
2020,2,19,19,1.6
2020,2,19,20,32.2
2020,2,19,21,11.7
2020,2,19,22,55.5
2020,2,19,23,4.1
2020,2,20,0,61.8
2020,2,20,1,7.5
2020,2,20,2,6.0
2020,2,20,3,113.6
2020,2,20,4,58.5
2020,2,20,5,117.5
2020,2,20,6,28.6
2020,2,20,7,27.5
2020,2,20,8,12.4
2020,2,20,9,35.5
2020,2,20,10,76.3
2020,2,20,11,58.5
2020,2,20,12,9.9
2020,2,20,13,69.0
2020,2,20,14,23.6
2020,2,20,15,95.8
2020,2,20,16,7.6
2020,2,20,17,16.9
2020,2,20,18,61.1
2020,2,20,19,88.0
2020,2,20,20,5.3
2020,2,20,21,2.3
2020,2,20,22,6.5
2020,2,20,23,79.4
2020,2,21,0,36.8
2020,2,21,1,33.8
2020,2,21,2,15.4
2020,2,21,3,100.9
2020,2,21,4,52.7
2020,2,21,5,8.5
2020,2,21,6,50.0
2020,2,21,7,34.7
2020,2,21,8,21.0
2020,2,21,9,8.1
2020,2,21,10,35.8
2020,2,21,11,23.1
2020,2,21,12,56.0
2020,2,21,13,28.2
2020,2,21,14,3.8
2020,2,21,15,18.6
2020,2,21,16,33.8
2020,2,21,17,2.4
2020,2,21,18,64.3
2020,2,21,19,22.0
2020,2,21,20,4.5
2020,2,21,21,28.6
2020,2,21,22,11.0
2020,2,21,23,10.1
2020,2,22,0,5.4
2020,2,22,1,17.0
2020,2,22,2,81.1
2020,2,22,3,9.0
2020,2,22,4,25.2
2020,2,22,5,41.9
2020,2,22,6,72.3
2020,2,22,7,64.0
2020,2,22,8,19.9
2020,2,22,9,29.8
2020,2,22,10,23.1
2020,2,22,11,101.2
2020,2,22,12,63.7
2020,2,22,13,16.2
2020,2,22,14,39.2
2020,2,22,15,124.0
2020,2,22,16,17.1
2020,2,22,17,5.7
2020,2,22,18,0.4
2020,2,22,19,111.4
2020,2,22,20,17.4
2020,2,22,21,9.6
2020,2,22,22,18.1
2020,2,22,23,16.5
2020,2,23,0,45.8
2020,2,23,1,61.4
2020,2,23,2,31.1
2020,2,23,3,68.4
2020,2,23,4,77.1
2020,2,23,5,83.7
2020,2,23,6,1.2
2020,2,23,7,33.0
2020,2,23,8,29.2
2020,2,23,9,12.4
2020,2,23,10,29.9
2020,2,23,11,15.6
2020,2,23,12,65.5
2020,2,23,13,44.7
2020,2,23,14,58.9
2020,2,23,15,33.6
2020,2,23,16,29.1
2020,2,23,17,26.7
2020,2,23,18,7.6
2020,2,23,19,18.8
2020,2,23,20,32.0
2020,2,23,21,74.2
2020,2,23,22,72.3
2020,2,23,23,36.9
2020,2,24,0,25.4
2020,2,24,1,2.9
2020,2,24,2,8.2
2020,2,24,3,137.8
2020,2,24,4,117.4
2020,2,24,5,16.2
2020,2,24,6,12.2
2020,2,24,7,14.0
2020,2,24,8,5.0
2020,2,24,9,3.5
2020,2,24,10,103.8
2020,2,24,11,61.4
2020,2,24,12,14.1
2020,2,24,13,43.3
2020,2,24,14,5.6
2020,2,24,15,102.4
2020,2,24,16,18.8
2020,2,24,17,66.4
2020,2,24,18,23.3
2020,2,24,19,16.5
2020,2,24,20,31.1
2020,2,24,21,13.1
2020,2,24,22,67.7
2020,2,24,23,27.7
2020,2,25,0,21.0
2020,2,25,1,29.2
2020,2,25,2,22.9
2020,2,25,3,2.3
2020,2,25,4,21.1
2020,2,25,5,15.4
2020,2,25,6,8.8
2020,2,25,7,3.6
2020,2,25,8,2.3
2020,2,25,9,46.6
2020,2,25,10,9.1
2020,2,25,11,120.7
2020,2,25,12,20.1
2020,2,25,13,53.0
2020,2,25,14,5.2
2020,2,25,15,19.9
2020,2,25,16,24.1
2020,2,25,17,32.8
2020,2,25,18,62.2
2020,2,25,19,48.2
2020,2,25,20,16.6
2020,2,25,21,77.5
2020,2,25,22,108.5
2020,2,25,23,55.7
2020,2,26,0,35.8
2020,2,26,1,4.8
2020,2,26,2,74.9
2020,2,26,3,29.7
2020,2,26,4,68.4
2020,2,26,5,26.0
2020,2,26,6,25.6
2020,2,26,7,18.5
2020,2,26,8,3.1
2020,2,26,9,14.9
2020,2,26,10,90.9
2020,2,26,11,31.6
2020,2,26,12,61.7
2020,2,26,13,40.2
2020,2,26,14,17.0
2020,2,26,15,11.5
2020,2,26,16,31.8
2020,2,26,17,32.0
2020,2,26,18,32.7
2020,2,26,19,51.2
2020,2,26,20,18.1
2020,2,26,21,45.8
2020,2,26,22,80.6
2020,2,26,23,113.8
2020,2,27,0,18.0
2020,2,27,1,90.7
2020,2,27,2,0.8
2020,2,27,3,102.3
2020,2,27,4,43.6
2020,2,27,5,5.8
2020,2,27,6,16.8
2020,2,27,7,59.5
2020,2,27,8,18.2
2020,2,27,9,58.3
2020,2,27,10,48.9
2020,2,27,11,95.8
2020,2,27,12,30.4
2020,2,27,13,27.6
2020,2,27,14,28.0
2020,2,27,15,76.9
2020,2,27,16,3.6
2020,2,27,17,60.8
2020,2,27,18,0.7
2020,2,27,19,16.8
2020,2,27,20,39.3
2020,2,27,21,18.8
2020,2,27,22,20.4
2020,2,27,23,91.0
2020,2,28,0,41.9
2020,2,28,1,105.4
2020,2,28,2,21.7
2020,2,28,3,9.5
2020,2,28,4,3.7
2020,2,28,5,19.7
2020,2,28,6,18.4
2020,2,28,7,10.1
2020,2,28,8,8.4
2020,2,28,9,70.5
2020,2,28,10,42.5
2020,2,28,11,21.1
2020,2,28,12,92.0
2020,2,28,13,46.3
2020,2,28,14,127.6
2020,2,28,15,43.3
2020,2,28,16,40.0
2020,2,28,17,61.1
2020,2,28,18,17.6
2020,2,28,19,19.2
2020,2,28,20,3.5
2020,2,28,21,22.7
2020,2,28,22,70.6
2020,2,28,23,31.3
2020,2,29,0,31.8
2020,2,29,1,7.4
2020,2,29,2,103.1
2020,2,29,3,64.2
2020,2,29,4,34.8
2020,2,29,5,95.2
2020,2,29,6,18.7
2020,2,29,7,46.1
2020,2,29,8,111.2
2020,2,29,9,29.2
2020,2,29,10,70.8
2020,2,29,11,7.1
2020,2,29,12,41.9
2020,2,29,13,61.7
2020,2,29,14,32.5
2020,2,29,15,78.3
2020,2,29,16,61.7
2020,2,29,17,65.7
2020,2,29,18,21.0
2020,2,29,19,96.7
2020,2,29,20,60.6
2020,2,29,21,45.9
2020,2,29,22,41.1
2020,2,29,23,48.3
2020,3,1,0,276.8
2020,3,1,1,90.2
2020,3,1,2,47.1
2020,3,1,3,82.7
2020,3,1,4,177.0
2020,3,1,5,142.4
2020,3,1,6,142.5
2020,3,1,7,164.5
2020,3,1,8,51.7
2020,3,1,9,84.1
2020,3,1,10,152.1
2020,3,1,11,222.9
2020,3,1,12,165.9
2020,3,1,13,76.2
2020,3,1,14,122.2
2020,3,1,15,72.2
2020,3,1,16,76.8
2020,3,1,17,142.7
2020,3,1,18,26.6
2020,3,1,19,103.5
2020,3,1,20,77.1
2020,3,1,21,29.2
2020,3,1,22,171.3
2020,3,1,23,173.6
2020,3,2,0,62.6
2020,3,2,1,116.1
2020,3,2,2,45.8
2020,3,2,3,92.6
2020,3,2,4,120.1
2020,3,2,5,121.3
2020,3,2,6,16.6
2020,3,2,7,140.3
2020,3,2,8,152.3
2020,3,2,9,81.2
2020,3,2,10,153.3
2020,3,2,11,183.3
2020,3,2,12,76.0
2020,3,2,13,98.5
2020,3,2,14,228.1
2020,3,2,15,139.2
2020,3,2,16,132.6
2020,3,2,17,161.2
2020,3,2,18,28.0
2020,3,2,19,120.6
2020,3,2,20,94.4
2020,3,2,21,56.6
2020,3,2,22,162.2
2020,3,2,23,57.9
2020,3,3,0,68.7
2020,3,3,1,136.2
2020,3,3,2,82.4
2020,3,3,3,26.8
2020,3,3,4,198.0
2020,3,3,5,213.0
2020,3,3,6,102.4
2020,3,3,7,240.9
2020,3,3,8,175.9
2020,3,3,9,73.3
2020,3,3,10,161.1
2020,3,3,11,213.4
2020,3,3,12,27.2
2020,3,3,13,57.2
2020,3,3,14,15.2
2020,3,3,15,230.7
2020,3,3,16,52.9
2020,3,3,17,151.2
2020,3,3,18,22.8
2020,3,3,19,155.7
2020,3,3,20,81.1
2020,3,3,21,39.8
2020,3,3,22,106.1
2020,3,3,23,101.8
2020,3,4,0,37.8
2020,3,4,1,53.4
2020,3,4,2,212.3
2020,3,4,3,36.8
2020,3,4,4,233.9
2020,3,4,5,172.0
2020,3,4,6,141.1
2020,3,4,7,104.2
2020,3,4,8,82.3
2020,3,4,9,127.6
2020,3,4,10,232.2
2020,3,4,11,42.0
2020,3,4,12,30.0
2020,3,4,13,35.0
2020,3,4,14,65.0
2020,3,4,15,269.3
2020,3,4,16,26.7
2020,3,4,17,43.4
2020,3,4,18,80.4
2020,3,4,19,42.3
2020,3,4,20,25.5
2020,3,4,21,88.6
2020,3,4,22,219.9
2020,3,4,23,23.0
2020,3,5,0,179.7
2020,3,5,1,242.6
2020,3,5,2,26.6
2020,3,5,3,29.9
2020,3,5,4,112.6
2020,3,5,5,25.3
2020,3,5,6,64.3
2020,3,5,7,157.9
2020,3,5,8,26.2
2020,3,5,9,80.0
2020,3,5,10,87.1
2020,3,5,11,155.0
2020,3,5,12,184.7
2020,3,5,13,179.1
2020,3,5,14,181.7
2020,3,5,15,83.0
2020,3,5,16,78.8
2020,3,5,17,49.3
2020,3,5,18,26.3
2020,3,5,19,259.7
2020,3,5,20,14.2
2020,3,5,21,150.5
2020,3,5,22,162.6
2020,3,5,23,171.2
2020,3,6,0,78.4
2020,3,6,1,139.6
2020,3,6,2,76.4
2020,3,6,3,19.4
2020,3,6,4,14.7
2020,3,6,5,89.6
2020,3,6,6,59.7
2020,3,6,7,199.6
2020,3,6,8,140.6
2020,3,6,9,35.2
2020,3,6,10,142.9
2020,3,6,11,69.2
2020,3,6,12,41.1
2020,3,6,13,77.6
2020,3,6,14,36.5
2020,3,6,15,46.9
2020,3,6,16,269.6
2020,3,6,17,118.5
2020,3,6,18,84.5
2020,3,6,19,85.4
2020,3,6,20,49.7
2020,3,6,21,83.5
2020,3,6,22,201.4
2020,3,6,23,21.3
2020,3,7,0,96.4
2020,3,7,1,106.3
2020,3,7,2,143.3
2020,3,7,3,48.1
2020,3,7,4,83.0
2020,3,7,5,78.2
2020,3,7,6,108.6
2020,3,7,7,81.9
2020,3,7,8,89.6
2020,3,7,9,148.3
2020,3,7,10,164.5
2020,3,7,11,185.3
2020,3,7,12,152.2
2020,3,7,13,111.1
2020,3,7,14,31.8
2020,3,7,15,106.2
2020,3,7,16,110.6
2020,3,7,17,89.2
2020,3,7,18,16.5
2020,3,7,19,59.3
2020,3,7,20,34.0
2020,3,7,21,115.4
2020,3,7,22,25.0
2020,3,7,23,86.1
2020,3,8,0,74.4
2020,3,8,1,36.5
2020,3,8,2,49.4
2020,3,8,3,90.0
2020,3,8,4,101.6
2020,3,8,5,171.4
2020,3,8,6,28.6
2020,3,8,7,17.1
2020,3,8,8,166.7
2020,3,8,9,53.0
2020,3,8,10,188.0
2020,3,8,11,146.1
2020,3,8,12,178.8
2020,3,8,13,185.5
2020,3,8,14,129.5
2020,3,8,15,75.7
2020,3,8,16,18.0
2020,3,8,17,118.9
2020,3,8,18,214.0
2020,3,8,19,158.7
2020,3,8,20,102.6
2020,3,8,21,120.5
2020,3,8,22,120.9
2020,3,8,23,177.5
2020,3,9,0,27.1
2020,3,9,1,23.9
2020,3,9,2,122.6
2020,3,9,3,73.8
2020,3,9,4,153.8
2020,3,9,5,101.7
2020,3,9,6,56.0
2020,3,9,7,134.9
2020,3,9,8,90.6
2020,3,9,9,25.9
2020,3,9,10,71.6
2020,3,9,11,36.5
2020,3,9,12,201.5
2020,3,9,13,204.8
2020,3,9,14,77.6
2020,3,9,15,24.5
2020,3,9,16,68.2
2020,3,9,17,190.9
2020,3,9,18,132.8
2020,3,9,19,150.4
2020,3,9,20,57.6
2020,3,9,21,49.5
2020,3,9,22,29.9
2020,3,9,23,72.1
2020,3,10,0,35.1
2020,3,10,1,29.6
2020,3,10,2,217.7
2020,3,10,3,88.3
2020,3,10,4,66.8
2020,3,10,5,41.9
2020,3,10,6,98.8
2020,3,10,7,85.4
2020,3,10,8,216.3
2020,3,10,9,42.5
2020,3,10,10,252.6
2020,3,10,11,72.6
2020,3,10,12,37.0
2020,3,10,13,26.8
2020,3,10,14,171.1
2020,3,10,15,159.9
2020,3,10,16,76.7
2020,3,10,17,98.1
2020,3,10,18,89.6
2020,3,10,19,51.7
2020,3,10,20,41.3
2020,3,10,21,69.3
2020,3,10,22,22.9
2020,3,10,23,29.6
2020,3,11,0,39.5
2020,3,11,1,187.1
2020,3,11,2,227.2
2020,3,11,3,137.6
2020,3,11,4,154.4
2020,3,11,5,231.7
2020,3,11,6,251.2
2020,3,11,7,125.1
2020,3,11,8,60.0
2020,3,11,9,57.9
2020,3,11,10,69.6
2020,3,11,11,109.1
2020,3,11,12,19.4
2020,3,11,13,25.0
2020,3,11,14,19.6
2020,3,11,15,91.3
2020,3,11,16,267.8
2020,3,11,17,127.4
2020,3,11,18,80.6
2020,3,11,19,76.9
2020,3,11,20,117.4
2020,3,11,21,17.1
2020,3,11,22,215.0
2020,3,11,23,141.5
2020,3,12,0,129.8
2020,3,12,1,43.2
2020,3,12,2,114.2
2020,3,12,3,121.5
2020,3,12,4,49.7
2020,3,12,5,18.5
2020,3,12,6,55.4
2020,3,12,7,107.8
2020,3,12,8,13.6
2020,3,12,9,130.9
2020,3,12,10,232.9
2020,3,12,11,67.9
2020,3,12,12,150.6
2020,3,12,13,278.9
2020,3,12,14,175.4
2020,3,12,15,188.8
2020,3,12,16,97.3
2020,3,12,17,105.2
2020,3,12,18,100.2
2020,3,12,19,185.3
2020,3,12,20,52.7
2020,3,12,21,64.6
2020,3,12,22,89.1
2020,3,12,23,158.3
2020,3,13,0,77.9
2020,3,13,1,13.8
2020,3,13,2,260.8
2020,3,13,3,36.5
2020,3,13,4,276.6
2020,3,13,5,180.4
2020,3,13,6,163.4
2020,3,13,7,216.5
2020,3,13,8,69.9
2020,3,13,9,101.5
2020,3,13,10,126.5
2020,3,13,11,61.1
2020,3,13,12,165.6
2020,3,13,13,166.7
2020,3,13,14,104.0
2020,3,13,15,64.3
2020,3,13,16,49.6
2020,3,13,17,58.4
2020,3,13,18,72.1
2020,3,13,19,69.0
2020,3,13,20,13.9
2020,3,13,21,183.7
2020,3,13,22,93.4
2020,3,13,23,88.5
2020,3,14,0,77.7
2020,3,14,1,52.5
2020,3,14,2,37.4
2020,3,14,3,85.7
2020,3,14,4,45.9
2020,3,14,5,24.4
2020,3,14,6,157.0
2020,3,14,7,97.2
2020,3,14,8,90.8
2020,3,14,9,141.6
2020,3,14,10,170.5
2020,3,14,11,118.2
2020,3,14,12,17.5
2020,3,14,13,37.5
2020,3,14,14,42.8
2020,3,14,15,106.3
2020,3,14,16,285.8
2020,3,14,17,45.1
2020,3,14,18,113.1
2020,3,14,19,173.3
2020,3,14,20,240.5
2020,3,14,21,28.9
2020,3,14,22,67.0
2020,3,14,23,78.8
2020,3,15,0,105.3
2020,3,15,1,176.6
2020,3,15,2,66.9
2020,3,15,3,164.7
2020,3,15,4,223.1
2020,3,15,5,117.6
2020,3,15,6,30.9
2020,3,15,7,94.7
2020,3,15,8,106.5
2020,3,15,9,77.4
2020,3,15,10,66.3
2020,3,15,11,74.6
2020,3,15,12,133.4
2020,3,15,13,200.0
2020,3,15,14,140.6
2020,3,15,15,59.9
2020,3,15,16,63.0
2020,3,15,17,61.5
2020,3,15,18,37.1
2020,3,15,19,93.8
2020,3,15,20,96.3
2020,3,15,21,127.8
2020,3,15,22,122.3
2020,3,15,23,33.4
2020,3,16,0,91.7
2020,3,16,1,123.6
2020,3,16,2,96.3
2020,3,16,3,105.5
2020,3,16,4,265.7
2020,3,16,5,72.0
2020,3,16,6,41.8
2020,3,16,7,123.3
2020,3,16,8,188.0
2020,3,16,9,186.0
2020,3,16,10,67.8
2020,3,16,11,31.0
2020,3,16,12,208.1
2020,3,16,13,48.8
2020,3,16,14,106.5
2020,3,16,15,21.9
2020,3,16,16,90.1
2020,3,16,17,100.7
2020,3,16,18,57.3
2020,3,16,19,54.9
2020,3,16,20,54.8
2020,3,16,21,27.7
2020,3,16,22,136.7
2020,3,16,23,247.8
2020,3,17,0,51.0
2020,3,17,1,20.0
2020,3,17,2,104.4
2020,3,17,3,91.0
2020,3,17,4,184.6
2020,3,17,5,35.8
2020,3,17,6,169.4
2020,3,17,7,258.7
2020,3,17,8,83.3
2020,3,17,9,80.9
2020,3,17,10,130.1
2020,3,17,11,133.3
2020,3,17,12,63.4
2020,3,17,13,52.4
2020,3,17,14,45.8
2020,3,17,15,252.9
2020,3,17,16,208.3
2020,3,17,17,111.4
2020,3,17,18,49.9
2020,3,17,19,77.4
2020,3,17,20,141.2
2020,3,17,21,89.8
2020,3,17,22,134.6
2020,3,17,23,36.8
2020,3,18,0,43.4
2020,3,18,1,171.2
2020,3,18,2,97.0
2020,3,18,3,69.1
2020,3,18,4,106.3
2020,3,18,5,184.7
2020,3,18,6,203.3
2020,3,18,7,132.5
2020,3,18,8,53.2
2020,3,18,9,92.5
2020,3,18,10,91.2
2020,3,18,11,121.4
2020,3,18,12,200.0
2020,3,18,13,109.5
2020,3,18,14,265.4
2020,3,18,15,244.7
2020,3,18,16,139.1
2020,3,18,17,207.4
2020,3,18,18,167.5
2020,3,18,19,35.0
2020,3,18,20,83.4
2020,3,18,21,59.1
2020,3,18,22,236.9
2020,3,18,23,216.9
2020,3,19,0,70.8
2020,3,19,1,84.9
2020,3,19,2,65.0
2020,3,19,3,94.2
2020,3,19,4,199.8
2020,3,19,5,203.3
2020,3,19,6,180.4
2020,3,19,7,261.5
2020,3,19,8,113.8
2020,3,19,9,95.8
2020,3,19,10,74.3
2020,3,19,11,54.1
2020,3,19,12,50.6
2020,3,19,13,36.9
2020,3,19,14,81.3
2020,3,19,15,225.6
2020,3,19,16,40.0
2020,3,19,17,163.1
2020,3,19,18,199.9
2020,3,19,19,31.8
2020,3,19,20,26.7
2020,3,19,21,58.9
2020,3,19,22,37.9
2020,3,19,23,129.1
2020,3,20,0,185.2
2020,3,20,1,31.7
2020,3,20,2,51.5
2020,3,20,3,40.1
2020,3,20,4,55.6
2020,3,20,5,62.1
2020,3,20,6,191.5
2020,3,20,7,77.5
2020,3,20,8,95.2
2020,3,20,9,72.7
2020,3,20,10,39.8
2020,3,20,11,121.7
2020,3,20,12,118.6
2020,3,20,13,152.3
2020,3,20,14,144.7
2020,3,20,15,140.3
2020,3,20,16,142.2
2020,3,20,17,51.7
2020,3,20,18,125.5
2020,3,20,19,203.4
2020,3,20,20,42.2
2020,3,20,21,61.2
2020,3,20,22,40.5
2020,3,20,23,40.7
2020,3,21,0,38.2
2020,3,21,1,81.6
2020,3,21,2,268.6
2020,3,21,3,94.6
2020,3,21,4,56.9
2020,3,21,5,69.6
2020,3,21,6,131.4
2020,3,21,7,67.9
2020,3,21,8,115.6
2020,3,21,9,149.0
2020,3,21,10,143.6
2020,3,21,11,23.9
2020,3,21,12,34.4
2020,3,21,13,163.3
2020,3,21,14,139.5
2020,3,21,15,214.7
2020,3,21,16,41.0
2020,3,21,17,169.0
2020,3,21,18,147.0
2020,3,21,19,53.5
2020,3,21,20,152.2
2020,3,21,21,58.0
2020,3,21,22,55.5
2020,3,21,23,72.8
2020,3,22,0,79.2
2020,3,22,1,83.5
2020,3,22,2,34.7
2020,3,22,3,261.8
2020,3,22,4,103.3
2020,3,22,5,112.2
2020,3,22,6,56.7
2020,3,22,7,192.2
2020,3,22,8,203.8
2020,3,22,9,40.1
2020,3,22,10,155.9
2020,3,22,11,91.8
2020,3,22,12,27.0
2020,3,22,13,87.6
2020,3,22,14,135.1
2020,3,22,15,123.6
2020,3,22,16,280.7
2020,3,22,17,77.9
2020,3,22,18,231.1
2020,3,22,19,238.7
2020,3,22,20,32.6
2020,3,22,21,25.2
2020,3,22,22,15.1
2020,3,22,23,75.8
2020,3,23,0,42.6
2020,3,23,1,181.5
2020,3,23,2,113.5
2020,3,23,3,186.6
2020,3,23,4,63.6
2020,3,23,5,30.2
2020,3,23,6,118.1
2020,3,23,7,69.1
2020,3,23,8,45.6
2020,3,23,9,34.8
2020,3,23,10,97.1
2020,3,23,11,129.5
2020,3,23,12,126.9
2020,3,23,13,69.8
2020,3,23,14,125.8
2020,3,23,15,24.1
2020,3,23,16,128.1
2020,3,23,17,174.5
2020,3,23,18,87.3
2020,3,23,19,109.1
2020,3,23,20,69.6
2020,3,23,21,187.9
2020,3,23,22,52.8
2020,3,23,23,151.0
2020,3,24,0,163.1
2020,3,24,1,44.0
2020,3,24,2,87.5
2020,3,24,3,101.7
2020,3,24,4,32.4
2020,3,24,5,44.3
2020,3,24,6,41.2
2020,3,24,7,122.3
2020,3,24,8,89.0
2020,3,24,9,210.4
2020,3,24,10,58.8
2020,3,24,11,76.5
2020,3,24,12,132.6
2020,3,24,13,45.9
2020,3,24,14,146.5
2020,3,24,15,106.9
2020,3,24,16,207.5
2020,3,24,17,136.2
2020,3,24,18,156.5
2020,3,24,19,245.3
2020,3,24,20,117.5
2020,3,24,21,108.9
2020,3,24,22,57.0
2020,3,24,23,22.8
2020,3,25,0,137.4
2020,3,25,1,172.6
2020,3,25,2,57.7
2020,3,25,3,26.7
2020,3,25,4,194.9
2020,3,25,5,115.7
2020,3,25,6,37.8
2020,3,25,7,44.0
2020,3,25,8,194.8
2020,3,25,9,58.9
2020,3,25,10,140.2
2020,3,25,11,132.5
2020,3,25,12,49.2
2020,3,25,13,271.6
2020,3,25,14,153.9
2020,3,25,15,37.8
2020,3,25,16,66.6
2020,3,25,17,134.6
2020,3,25,18,134.3
2020,3,25,19,151.0
2020,3,25,20,30.8
2020,3,25,21,137.6
2020,3,25,22,151.1
2020,3,25,23,155.2
2020,3,26,0,182.8
2020,3,26,1,214.8
2020,3,26,2,189.5
2020,3,26,3,156.0
2020,3,26,4,267.5
2020,3,26,5,202.1
2020,3,26,6,90.3
2020,3,26,7,83.3
2020,3,26,8,29.0
2020,3,26,9,122.9
2020,3,26,10,30.5
2020,3,26,11,253.8
2020,3,26,12,224.2
2020,3,26,13,40.5
2020,3,26,14,145.4
2020,3,26,15,185.0
2020,3,26,16,200.0
2020,3,26,17,217.8
2020,3,26,18,204.1
2020,3,26,19,43.3
2020,3,26,20,183.4
2020,3,26,21,39.1
2020,3,26,22,275.1
2020,3,26,23,92.6
2020,3,27,0,25.9
2020,3,27,1,207.7
2020,3,27,2,131.4
2020,3,27,3,89.1
2020,3,27,4,251.1
2020,3,27,5,120.6
2020,3,27,6,212.5
2020,3,27,7,140.5
2020,3,27,8,28.4
2020,3,27,9,72.3
2020,3,27,10,253.1
2020,3,27,11,24.4
2020,3,27,12,75.6
2020,3,27,13,143.4
2020,3,27,14,65.0
2020,3,27,15,198.2
2020,3,27,16,199.2
2020,3,27,17,38.2
2020,3,27,18,90.8
2020,3,27,19,58.5
2020,3,27,20,159.6
2020,3,27,21,141.1
2020,3,27,22,106.4
2020,3,27,23,164.0
2020,3,28,0,62.8
2020,3,28,1,76.8
2020,3,28,2,87.4
2020,3,28,3,32.7
2020,3,28,4,175.6
2020,3,28,5,116.3
2020,3,28,6,108.0
2020,3,28,7,66.7
2020,3,28,8,98.2
2020,3,28,9,154.8
2020,3,28,10,165.7
2020,3,28,11,186.5
2020,3,28,12,35.7
2020,3,28,13,237.2
2020,3,28,14,192.4
2020,3,28,15,48.7
2020,3,28,16,175.1
2020,3,28,17,28.6
2020,3,28,18,69.0
2020,3,28,19,118.3
2020,3,28,20,21.5
2020,3,28,21,74.4
2020,3,28,22,54.5
2020,3,28,23,37.8
2020,3,29,0,145.0
2020,3,29,1,274.3
2020,3,29,2,102.6
2020,3,29,3,101.6
2020,3,29,4,149.1
2020,3,29,5,85.3
2020,3,29,6,228.8
2020,3,29,7,47.2
2020,3,29,8,70.1
2020,3,29,9,104.2
2020,3,29,10,129.9
2020,3,29,11,123.1
2020,3,29,12,94.3
2020,3,29,13,148.9
2020,3,29,14,11.9
2020,3,29,15,136.6
2020,3,29,16,237.8
2020,3,29,17,237.7
2020,3,29,18,76.2
2020,3,29,19,80.7
2020,3,29,20,35.1
2020,3,29,21,209.8
2020,3,29,22,34.9
2020,3,29,23,29.0
2020,3,30,0,137.8
2020,3,30,1,125.7
2020,3,30,2,226.2
2020,3,30,3,55.1
2020,3,30,4,132.3
2020,3,30,5,137.4
2020,3,30,6,12.8
2020,3,30,7,60.7
2020,3,30,8,130.1
2020,3,30,9,28.3
2020,3,30,10,152.8
2020,3,30,11,72.3
2020,3,30,12,73.4
